comment_id,block,code_id,label,label_source
20067,N_NO_1,N17DISPROPORTIONATE,N,sonnet
4481,N_NO_1,N13ISRAELCRITICISM,N,sonnet
4481,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
4481,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
4481,N_NO_1,N15HARSHCRITICISM,N,sonnet
4481,N_NO_1,N16OPPOSITION,N,sonnet
4481,N_NO_1,N16NATIONALISM,N,sonnet
4481,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
4481,N_NO_1,N17DISPROPORTIONATE,N,sonnet
47297,N_NO_1,N13ISRAELCRITICISM,N,sonnet
47297,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
47297,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
47297,N_NO_1,N15HARSHCRITICISM,N,sonnet
47297,N_NO_1,N16OPPOSITION,N,sonnet
47297,N_NO_1,N16NATIONALISM,N,sonnet
47297,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
47297,N_NO_1,N17DISPROPORTIONATE,N,sonnet
43985,N_NO_1,N13ISRAELCRITICISM,N,sonnet
43985,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
43985,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
43985,N_NO_1,N15HARSHCRITICISM,N,sonnet
43985,N_NO_1,N16OPPOSITION,N,sonnet
43985,N_NO_1,N16NATIONALISM,N,sonnet
43985,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
43985,N_NO_1,N17DISPROPORTIONATE,N,sonnet
25204,N_NO_1,N13ISRAELCRITICISM,N,sonnet
25204,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
25204,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
25204,N_NO_1,N15HARSHCRITICISM,N,sonnet
25204,N_NO_1,N16OPPOSITION,N,sonnet
25204,N_NO_1,N16NATIONALISM,N,sonnet
25204,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
25204,N_NO_1,N17DISPROPORTIONATE,N,sonnet
43349,N_NO_1,N13ISRAELCRITICISM,N,sonnet
43349,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
43349,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
43349,N_NO_1,N15HARSHCRITICISM,N,sonnet
43349,N_NO_1,N16OPPOSITION,N,sonnet
43349,N_NO_1,N16NATIONALISM,N,sonnet
43349,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
43349,N_NO_1,N17DISPROPORTIONATE,N,sonnet
46313,N_NO_1,N13ISRAELCRITICISM,N,sonnet
46313,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
46313,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
46313,N_NO_1,N15HARSHCRITICISM,N,sonnet
46313,N_NO_1,N16OPPOSITION,N,sonnet
46313,N_NO_1,N16NATIONALISM,N,sonnet
46313,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
46313,N_NO_1,N17DISPROPORTIONATE,N,sonnet
22907,N_NO_1,N13ISRAELCRITICISM,N,sonnet
22907,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
22907,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
22907,N_NO_1,N15HARSHCRITICISM,N,sonnet
22907,N_NO_1,N16OPPOSITION,N,sonnet
22907,N_NO_1,N16NATIONALISM,N,sonnet
22907,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
22907,N_NO_1,N17DISPROPORTIONATE,N,sonnet
34920,N_NO_1,N13ISRAELCRITICISM,N,sonnet
34920,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
34920,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
34920,N_NO_1,N15HARSHCRITICISM,N,sonnet
34920,N_NO_1,N16OPPOSITION,N,sonnet
34920,N_NO_1,N16NATIONALISM,N,sonnet
34920,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
34920,N_NO_1,N17DISPROPORTIONATE,N,sonnet
42361,N_NO_1,N13ISRAELCRITICISM,N,gpt4o
42361,N_NO_1,N14SUPPRESSIONFREEDOM,N,gpt4o
42361,N_NO_1,N14SUPPRESSIONDIALOGUE,N,gpt4o
42361,N_NO_1,N15HARSHCRITICISM,N,gpt4o
42361,N_NO_1,N16OPPOSITION,N,gpt4o
42361,N_NO_1,N16NATIONALISM,N,gpt4o
42361,N_NO_1,N16ADVERSEEXPERIENCE,N,gpt4o
42361,N_NO_1,N17DISPROPORTIONATE,N,gpt4o
12676,N_NO_1,N13ISRAELCRITICISM,N,sonnet
12676,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
12676,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
12676,N_NO_1,N15HARSHCRITICISM,N,sonnet
12676,N_NO_1,N16OPPOSITION,N,sonnet
12676,N_NO_1,N16NATIONALISM,N,sonnet
12676,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
12676,N_NO_1,N17DISPROPORTIONATE,N,sonnet
20029,N_NO_1,N13ISRAELCRITICISM,N,sonnet
20029,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
20029,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
20029,N_NO_1,N15HARSHCRITICISM,N,sonnet
20029,N_NO_1,N16OPPOSITION,N,sonnet
20029,N_NO_1,N16NATIONALISM,N,sonnet
20029,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
20029,N_NO_1,N17DISPROPORTIONATE,N,sonnet
10370,N_NO_1,N13ISRAELCRITICISM,N,sonnet
10370,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
10370,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
10370,N_NO_1,N15HARSHCRITICISM,N,sonnet
10370,N_NO_1,N16OPPOSITION,N,sonnet
10370,N_NO_1,N16NATIONALISM,N,sonnet
10370,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
10370,N_NO_1,N17DISPROPORTIONATE,N,sonnet
22861,N_NO_1,N13ISRAELCRITICISM,N,sonnet
22861,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
22861,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
22861,N_NO_1,N15HARSHCRITICISM,N,sonnet
22861,N_NO_1,N16OPPOSITION,N,sonnet
22861,N_NO_1,N16NATIONALISM,N,sonnet
22861,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
22861,N_NO_1,N17DISPROPORTIONATE,N,sonnet
47942,N_NO_1,N13ISRAELCRITICISM,N,sonnet
47942,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
47942,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
47942,N_NO_1,N15HARSHCRITICISM,N,sonnet
47942,N_NO_1,N16OPPOSITION,N,sonnet
47942,N_NO_1,N16NATIONALISM,N,sonnet
47942,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
47942,N_NO_1,N17DISPROPORTIONATE,N,sonnet
17164,N_NO_1,N13ISRAELCRITICISM,N,sonnet
17164,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
17164,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
17164,N_NO_1,N15HARSHCRITICISM,N,sonnet
17164,N_NO_1,N16OPPOSITION,N,sonnet
17164,N_NO_1,N16NATIONALISM,N,sonnet
17164,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
17164,N_NO_1,N17DISPROPORTIONATE,N,sonnet
10206,N_NO_1,N13ISRAELCRITICISM,N,sonnet
10206,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
10206,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
10206,N_NO_1,N15HARSHCRITICISM,N,sonnet
10206,N_NO_1,N16OPPOSITION,N,sonnet
10206,N_NO_1,N16NATIONALISM,N,sonnet
10206,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
10206,N_NO_1,N17DISPROPORTIONATE,N,sonnet
47178,N_NO_1,N13ISRAELCRITICISM,N,sonnet
47178,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
47178,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
47178,N_NO_1,N15HARSHCRITICISM,N,sonnet
47178,N_NO_1,N16OPPOSITION,N,sonnet
47178,N_NO_1,N16NATIONALISM,N,sonnet
47178,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
47178,N_NO_1,N17DISPROPORTIONATE,N,sonnet
29676,N_NO_1,N13ISRAELCRITICISM,N,sonnet
29676,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
29676,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
29676,N_NO_1,N15HARSHCRITICISM,N,sonnet
29676,N_NO_1,N16OPPOSITION,N,sonnet
29676,N_NO_1,N16NATIONALISM,N,sonnet
29676,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
29676,N_NO_1,N17DISPROPORTIONATE,N,sonnet
48204,N_NO_1,N13ISRAELCRITICISM,N,sonnet
48204,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
48204,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
48204,N_NO_1,N15HARSHCRITICISM,N,sonnet
48204,N_NO_1,N16OPPOSITION,N,sonnet
48204,N_NO_1,N16NATIONALISM,N,sonnet
48204,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
48204,N_NO_1,N17DISPROPORTIONATE,N,sonnet
48389,N_NO_1,N13ISRAELCRITICISM,N,sonnet
48389,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
48389,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
48389,N_NO_1,N15HARSHCRITICISM,N,sonnet
48389,N_NO_1,N16OPPOSITION,N,sonnet
48389,N_NO_1,N16NATIONALISM,N,sonnet
48389,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
48389,N_NO_1,N17DISPROPORTIONATE,N,sonnet
27243,N_NO_1,N13ISRAELCRITICISM,N,sonnet
27243,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
27243,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
27243,N_NO_1,N15HARSHCRITICISM,N,sonnet
27243,N_NO_1,N16OPPOSITION,N,sonnet
27243,N_NO_1,N16NATIONALISM,N,sonnet
27243,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
27243,N_NO_1,N17DISPROPORTIONATE,N,sonnet
35885,N_NO_1,N13ISRAELCRITICISM,N,sonnet
35885,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
35885,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
35885,N_NO_1,N15HARSHCRITICISM,N,sonnet
35885,N_NO_1,N16OPPOSITION,N,sonnet
35885,N_NO_1,N16NATIONALISM,N,sonnet
35885,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
35885,N_NO_1,N17DISPROPORTIONATE,N,sonnet
1938,N_NO_1,N13ISRAELCRITICISM,N,sonnet
1938,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
1938,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
1938,N_NO_1,N15HARSHCRITICISM,N,sonnet
1938,N_NO_1,N16OPPOSITION,N,sonnet
1938,N_NO_1,N16NATIONALISM,N,sonnet
1938,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
1938,N_NO_1,N17DISPROPORTIONATE,N,sonnet
25438,N_NO_1,N13ISRAELCRITICISM,N,sonnet
25438,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
25438,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
25438,N_NO_1,N15HARSHCRITICISM,N,sonnet
25438,N_NO_1,N16OPPOSITION,N,sonnet
25438,N_NO_1,N16NATIONALISM,N,sonnet
25438,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
25438,N_NO_1,N17DISPROPORTIONATE,N,sonnet
48561,N_NO_1,N13ISRAELCRITICISM,N,sonnet
48561,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
48561,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
48561,N_NO_1,N15HARSHCRITICISM,N,sonnet
48561,N_NO_1,N16OPPOSITION,N,sonnet
48561,N_NO_1,N16NATIONALISM,N,sonnet
48561,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
48561,N_NO_1,N17DISPROPORTIONATE,N,sonnet
2149,N_NO_1,N13ISRAELCRITICISM,N,sonnet
2149,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
2149,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
2149,N_NO_1,N15HARSHCRITICISM,N,sonnet
2149,N_NO_1,N16OPPOSITION,N,sonnet
2149,N_NO_1,N16NATIONALISM,N,sonnet
2149,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
2149,N_NO_1,N17DISPROPORTIONATE,N,sonnet
38145,N_NO_1,N13ISRAELCRITICISM,N,sonnet
38145,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
38145,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
38145,N_NO_1,N15HARSHCRITICISM,N,sonnet
38145,N_NO_1,N16OPPOSITION,N,sonnet
38145,N_NO_1,N16NATIONALISM,N,sonnet
38145,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
38145,N_NO_1,N17DISPROPORTIONATE,N,sonnet
32086,N_NO_1,N13ISRAELCRITICISM,N,sonnet
32086,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
32086,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
32086,N_NO_1,N15HARSHCRITICISM,N,sonnet
32086,N_NO_1,N16OPPOSITION,N,sonnet
32086,N_NO_1,N16NATIONALISM,N,sonnet
32086,N_NO_1,N16ADVERSEEXPERIENCE,N,sonnet
32086,N_NO_1,N17DISPROPORTIONATE,N,sonnet
48195,N_NO_1,N13ISRAELCRITICISM,I,sonnet
48195,N_NO_1,N14SUPPRESSIONFREEDOM,N,sonnet
48195,N_NO_1,N14SUPPRESSIONDIALOGUE,N,sonnet
48195,N_NO_1,N15HARSHCRITICISM,I,sonnet
48195,N_NO_1,N16OPPOSITION,N,sonnet
