comment_id,block,code_id,label
47447,I_4,E11COLLECTIVEBLAME,I
47419,I_4,E6ISRAELLOYALTY,N
47419,I_4,E6GLOBALLOYALTY,N
47419,I_4,E7JEWISHRIGHTS,N
47419,I_4,E7ISRAELRACIST,N
47419,I_4,E8DOUBLESTANDARD,N
47419,I_4,E8UNIQUEDEMAND,N
47419,I_4,E9CLASSICSYMBOL,N
47419,I_4,E9JESUSKILLING,N
47419,I_4,E9BLOODLIBEL,N
47419,I_4,E9CHARACTERIZEISRAEL,N
47419,I_4,E10ISRAELNAZI,N
47419,I_4,E11COLLECTIVEBLAME,N
40495,I_4,E6ISRAELLOYALTY,N
40495,I_4,E6GLOBALLOYALTY,N
40495,I_4,E7JEWISHRIGHTS,N
40495,I_4,E7ISRAELRACIST,N
40495,I_4,E8DOUBLESTANDARD,N
40495,I_4,E8UNIQUEDEMAND,N
40495,I_4,E9CLASSICSYMBOL,N
40495,I_4,E9JESUSKILLING,N
40495,I_4,E9BLOODLIBEL,N
40495,I_4,E9CHARACTERIZEISRAEL,N
40495,I_4,E10ISRAELNAZI,N
40495,I_4,E11COLLECTIVEBLAME,N
42415,I_4,E6ISRAELLOYALTY,N
42415,I_4,E6GLOBALLOYALTY,I
42415,I_4,E7JEWISHRIGHTS,N
42415,I_4,E7ISRAELRACIST,N
42415,I_4,E8DOUBLESTANDARD,N
42415,I_4,E8UNIQUEDEMAND,N
42415,I_4,E9CLASSICSYMBOL,N
42415,I_4,E9JESUSKILLING,N
42415,I_4,E9BLOODLIBEL,N
42415,I_4,E9CHARACTERIZEISRAEL,N
42415,I_4,E10ISRAELNAZI,N
42415,I_4,E11COLLECTIVEBLAME,I
23332,I_4,E6ISRAELLOYALTY,N
23332,I_4,E6GLOBALLOYALTY,N
23332,I_4,E7JEWISHRIGHTS,N
23332,I_4,E7ISRAELRACIST,N
23332,I_4,E8DOUBLESTANDARD,N
23332,I_4,E8UNIQUEDEMAND,N
23332,I_4,E9CLASSICSYMBOL,N
23332,I_4,E9JESUSKILLING,N
23332,I_4,E9BLOODLIBEL,N
23332,I_4,E9CHARACTERIZEISRAEL,N
23332,I_4,E10ISRAELNAZI,N
23332,I_4,E11COLLECTIVEBLAME,N
49271,I_4,E6ISRAELLOYALTY,N
49271,I_4,E6GLOBALLOYALTY,N
49271,I_4,E7JEWISHRIGHTS,N
49271,I_4,E7ISRAELRACIST,N
49271,I_4,E8DOUBLESTANDARD,N
49271,I_4,E8UNIQUEDEMAND,N
49271,I_4,E9CLASSICSYMBOL,N
49271,I_4,E9JESUSKILLING,N
49271,I_4,E9BLOODLIBEL,N
49271,I_4,E9CHARACTERIZEISRAEL,N
49271,I_4,E10ISRAELNAZI,N
49271,I_4,E11COLLECTIVEBLAME,N
7703,I_4,E6ISRAELLOYALTY,N
7703,I_4,E6GLOBALLOYALTY,N
7703,I_4,E7JEWISHRIGHTS,N
7703,I_4,E7ISRAELRACIST,N
7703,I_4,E8DOUBLESTANDARD,N
7703,I_4,E8UNIQUEDEMAND,N
7703,I_4,E9CLASSICSYMBOL,N
7703,I_4,E9JESUSKILLING,N
7703,I_4,E9BLOODLIBEL,N
7703,I_4,E9CHARACTERIZEISRAEL,N
7703,I_4,E10ISRAELNAZI,N
7703,I_4,E11COLLECTIVEBLAME,N
34323,I_4,E6ISRAELLOYALTY,N
34323,I_4,E6GLOBALLOYALTY,N
34323,I_4,E7JEWISHRIGHTS,N
34323,I_4,E7ISRAELRACIST,N
34323,I_4,E8DOUBLESTANDARD,N
34323,I_4,E8UNIQUEDEMAND,N
34323,I_4,E9CLASSICSYMBOL,N
34323,I_4,E9JESUSKILLING,N
34323,I_4,E9BLOODLIBEL,N
34323,I_4,E9CHARACTERIZEISRAEL,N
34323,I_4,E10ISRAELNAZI,N
34323,I_4,E11COLLECTIVEBLAME,N
7311,I_4,E6ISRAELLOYALTY,N
7311,I_4,E6GLOBALLOYALTY,N
7311,I_4,E7JEWISHRIGHTS,N
7311,I_4,E7ISRAELRACIST,N
7311,I_4,E8DOUBLESTANDARD,N
7311,I_4,E8UNIQUEDEMAND,N
7311,I_4,E9CLASSICSYMBOL,N
7311,I_4,E9JESUSKILLING,N
7311,I_4,E9BLOODLIBEL,N
7311,I_4,E9CHARACTERIZEISRAEL,N
7311,I_4,E10ISRAELNAZI,N
7311,I_4,E11COLLECTIVEBLAME,N
44859,I_4,E6ISRAELLOYALTY,N
44859,I_4,E6GLOBALLOYALTY,N
44859,I_4,E7JEWISHRIGHTS,N
44859,I_4,E7ISRAELRACIST,N
44859,I_4,E8DOUBLESTANDARD,N
44859,I_4,E8UNIQUEDEMAND,N
44859,I_4,E9CLASSICSYMBOL,N
44859,I_4,E9JESUSKILLING,N
44859,I_4,E9BLOODLIBEL,N
44859,I_4,E9CHARACTERIZEISRAEL,N
44859,I_4,E10ISRAELNAZI,N
44859,I_4,E11COLLECTIVEBLAME,N
46434,I_4,E6ISRAELLOYALTY,N
46434,I_4,E6GLOBALLOYALTY,I
46434,I_4,E7JEWISHRIGHTS,N
46434,I_4,E7ISRAELRACIST,N
46434,I_4,E8DOUBLESTANDARD,N
46434,I_4,E8UNIQUEDEMAND,N
46434,I_4,E9CLASSICSYMBOL,I
46434,I_4,E9JESUSKILLING,N
46434,I_4,E9BLOODLIBEL,N
46434,I_4,E9CHARACTERIZEISRAEL,N
46434,I_4,E10ISRAELNAZI,N
46434,I_4,E11COLLECTIVEBLAME,N
29254,I_4,E6ISRAELLOYALTY,N
29254,I_4,E6GLOBALLOYALTY,N
29254,I_4,E7JEWISHRIGHTS,N
29254,I_4,E7ISRAELRACIST,N
29254,I_4,E8DOUBLESTANDARD,N
29254,I_4,E8UNIQUEDEMAND,N
29254,I_4,E9CLASSICSYMBOL,N
29254,I_4,E9JESUSKILLING,N
29254,I_4,E9BLOODLIBEL,N
29254,I_4,E9CHARACTERIZEISRAEL,N
29254,I_4,E10ISRAELNAZI,N
29254,I_4,E11COLLECTIVEBLAME,N
9615,I_4,E6ISRAELLOYALTY,N
9615,I_4,E6GLOBALLOYALTY,N
9615,I_4,E7JEWISHRIGHTS,N
9615,I_4,E7ISRAELRACIST,N
9615,I_4,E8DOUBLESTANDARD,N
9615,I_4,E8UNIQUEDEMAND,N
9615,I_4,E9CLASSICSYMBOL,N
9615,I_4,E9JESUSKILLING,N
9615,I_4,E9BLOODLIBEL,N
9615,I_4,E9CHARACTERIZEISRAEL,N
9615,I_4,E10ISRAELNAZI,N
9615,I_4,E11COLLECTIVEBLAME,N
4788,I_4,E6ISRAELLOYALTY,N
4788,I_4,E6GLOBALLOYALTY,N
4788,I_4,E7JEWISHRIGHTS,A
4788,I_4,E7ISRAELRACIST,N
4788,I_4,E8DOUBLESTANDARD,N
4788,I_4,E8UNIQUEDEMAND,N
4788,I_4,E9CLASSICSYMBOL,N
4788,I_4,E9JESUSKILLING,N
4788,I_4,E9BLOODLIBEL,N
4788,I_4,E9CHARACTERIZEISRAEL,N
4788,I_4,E10ISRAELNAZI,N
4788,I_4,E11COLLECTIVEBLAME,N
40184,I_4,E6ISRAELLOYALTY,N
40184,I_4,E6GLOBALLOYALTY,N
40184,I_4,E7JEWISHRIGHTS,N
40184,I_4,E7ISRAELRACIST,N
40184,I_4,E8DOUBLESTANDARD,N
40184,I_4,E8UNIQUEDEMAND,N
40184,I_4,E9CLASSICSYMBOL,N
40184,I_4,E9JESUSKILLING,N
40184,I_4,E9BLOODLIBEL,N
40184,I_4,E9CHARACTERIZEISRAEL,N
40184,I_4,E10ISRAELNAZI,N
40184,I_4,E11COLLECTIVEBLAME,N
41342,I_4,E6ISRAELLOYALTY,A
41342,I_4,E6GLOBALLOYALTY,A
41342,I_4,E7JEWISHRIGHTS,N
41342,I_4,E7ISRAELRACIST,N
41342,I_4,E8DOUBLESTANDARD,N
41342,I_4,E8UNIQUEDEMAND,N
41342,I_4,E9CLASSICSYMBOL,N
41342,I_4,E9JESUSKILLING,N
41342,I_4,E9BLOODLIBEL,N
41342,I_4,E9CHARACTERIZEISRAEL,N
41342,I_4,E10ISRAELNAZI,N
41342,I_4,E11COLLECTIVEBLAME,I
19599,I_4,E6ISRAELLOYALTY,N
19599,I_4,E6GLOBALLOYALTY,N
19599,I_4,E7JEWISHRIGHTS,N
19599,I_4,E7ISRAELRACIST,N
19599,I_4,E8DOUBLESTANDARD,N
19599,I_4,E8UNIQUEDEMAND,N
19599,I_4,E9CLASSICSYMBOL,N
19599,I_4,E9JESUSKILLING,N
19599,I_4,E9BLOODLIBEL,N
19599,I_4,E9CHARACTERIZEISRAEL,N
19599,I_4,E10ISRAELNAZI,N
19599,I_4,E11COLLECTIVEBLAME,N
45707,I_4,E6ISRAELLOYALTY,N
45707,I_4,E6GLOBALLOYALTY,N
45707,I_4,E7JEWISHRIGHTS,N
45707,I_4,E7ISRAELRACIST,N
45707,I_4,E8DOUBLESTANDARD,N
45707,I_4,E8UNIQUEDEMAND,N
45707,I_4,E9CLASSICSYMBOL,N
45707,I_4,E9JESUSKILLING,N
45707,I_4,E9BLOODLIBEL,N
45707,I_4,E9CHARACTERIZEISRAEL,N
45707,I_4,E10ISRAELNAZI,N
45707,I_4,E11COLLECTIVEBLAME,N
33613,I_4,E6ISRAELLOYALTY,N
33613,I_4,E6GLOBALLOYALTY,N
33613,I_4,E7JEWISHRIGHTS,N
33613,I_4,E7ISRAELRACIST,N
33613,I_4,E8DOUBLESTANDARD,N
33613,I_4,E8UNIQUEDEMAND,N
33613,I_4,E9CLASSICSYMBOL,N
33613,I_4,E9JESUSKILLING,N
33613,I_4,E9BLOODLIBEL,N
33613,I_4,E9CHARACTERIZEISRAEL,N
33613,I_4,E10ISRAELNAZI,N
33613,I_4,E11COLLECTIVEBLAME,N
48567,I_4,E6ISRAELLOYALTY,N
48567,I_4,E6GLOBALLOYALTY,N
48567,I_4,E7JEWISHRIGHTS,N
48567,I_4,E7ISRAELRACIST,N
48567,I_4,E8DOUBLESTANDARD,N
48567,I_4,E8UNIQUEDEMAND,N
48567,I_4,E9CLASSICSYMBOL,N
48567,I_4,E9JESUSKILLING,N
48567,I_4,E9BLOODLIBEL,N
48567,I_4,E9CHARACTERIZEISRAEL,N
48567,I_4,E10ISRAELNAZI,N
48567,I_4,E11COLLECTIVEBLAME,N
11625,I_4,E6ISRAELLOYALTY,N
11625,I_4,E6GLOBALLOYALTY,N
11625,I_4,E7JEWISHRIGHTS,N
11625,I_4,E7ISRAELRACIST,N
11625,I_4,E8DOUBLESTANDARD,N
11625,I_4,E8UNIQUEDEMAND,N
11625,I_4,E9CLASSICSYMBOL,N
11625,I_4,E9JESUSKILLING,N
11625,I_4,E9BLOODLIBEL,N
11625,I_4,E9CHARACTERIZEISRAEL,N
11625,I_4,E10ISRAELNAZI,N
11625,I_4,E11COLLECTIVEBLAME,N
2512,I_4,E6ISRAELLOYALTY,N
2512,I_4,E6GLOBALLOYALTY,N
2512,I_4,E7JEWISHRIGHTS,N
2512,I_4,E7ISRAELRACIST,N
2512,I_4,E8DOUBLESTANDARD,N
2512,I_4,E8UNIQUEDEMAND,N
2512,I_4,E9CLASSICSYMBOL,N
2512,I_4,E9JESUSKILLING,N
2512,I_4,E9BLOODLIBEL,N
2512,I_4,E9CHARACTERIZEISRAEL,N
2512,I_4,E10ISRAELNAZI,N
2512,I_4,E11COLLECTIVEBLAME,N
31557,I_4,E6ISRAELLOYALTY,N
31557,I_4,E6GLOBALLOYALTY,N
31557,I_4,E7JEWISHRIGHTS,N
31557,I_4,E7ISRAELRACIST,N
31557,I_4,E8DOUBLESTANDARD,N
31557,I_4,E8UNIQUEDEMAND,N
31557,I_4,E9CLASSICSYMBOL,N
31557,I_4,E9JESUSKILLING,N
31557,I_4,E9BLOODLIBEL,N
31557,I_4,E9CHARACTERIZEISRAEL,N
31557,I_4,E10ISRAELNAZI,N
31557,I_4,E11COLLECTIVEBLAME,N
47901,I_4,E6ISRAELLOYALTY,N
47901,I_4,E6GLOBALLOYALTY,N
47901,I_4,E7JEWISHRIGHTS,N
47901,I_4,E7ISRAELRACIST,N
47901,I_4,E8DOUBLESTANDARD,N
47901,I_4,E8UNIQUEDEMAND,N
