comment_id,block,code_id,label,label_source
25348,I_2,E2DEHUMANIZATION,N,sonnet
25348,I_2,E2DEMONIZE,N,sonnet
25348,I_2,E2STEREOTYPE,N,sonnet
25348,I_2,E2COLLECTIVEPOWER,N,sonnet
25348,I_2,E2CONSPIRACY,N,sonnet
25348,I_2,E2CONTROLMEDIA,N,sonnet
25348,I_2,E2CONTROLECONOMY,N,sonnet
25348,I_2,E2CONTROLGOV,N,sonnet
25348,I_2,E2CONTROLOTHER,N,sonnet
25348,I_2,E3COLLECTIVEBLAME,N,sonnet
23387,I_2,E1VIOLENCE,N,sonnet
23387,I_2,E1RADICAL,N,sonnet
23387,I_2,E2ALLEGATION,N,sonnet
23387,I_2,E2DEHUMANIZATION,N,sonnet
23387,I_2,E2DEMONIZE,N,sonnet
23387,I_2,E2STEREOTYPE,N,sonnet
23387,I_2,E2COLLECTIVEPOWER,N,sonnet
23387,I_2,E2CONSPIRACY,N,sonnet
23387,I_2,E2CONTROLMEDIA,N,sonnet
23387,I_2,E2CONTROLECONOMY,N,sonnet
23387,I_2,E2CONTROLGOV,N,sonnet
23387,I_2,E2CONTROLOTHER,N,sonnet
23387,I_2,E3COLLECTIVEBLAME,N,sonnet
8350,I_2,E1VIOLENCE,N,sonnet
8350,I_2,E1RADICAL,N,sonnet
8350,I_2,E2ALLEGATION,N,sonnet
8350,I_2,E2DEHUMANIZATION,N,sonnet
8350,I_2,E2DEMONIZE,N,sonnet
8350,I_2,E2STEREOTYPE,N,sonnet
8350,I_2,E2COLLECTIVEPOWER,N,sonnet
8350,I_2,E2CONSPIRACY,N,sonnet
8350,I_2,E2CONTROLMEDIA,N,sonnet
8350,I_2,E2CONTROLECONOMY,N,sonnet
8350,I_2,E2CONTROLGOV,N,sonnet
8350,I_2,E2CONTROLOTHER,N,sonnet
8350,I_2,E3COLLECTIVEBLAME,N,sonnet
38484,I_2,E1VIOLENCE,N,sonnet
38484,I_2,E1RADICAL,N,sonnet
38484,I_2,E2ALLEGATION,N,sonnet
38484,I_2,E2DEHUMANIZATION,N,sonnet
38484,I_2,E2DEMONIZE,N,sonnet
38484,I_2,E2STEREOTYPE,N,sonnet
38484,I_2,E2COLLECTIVEPOWER,N,sonnet
38484,I_2,E2CONSPIRACY,N,sonnet
38484,I_2,E2CONTROLMEDIA,N,sonnet
38484,I_2,E2CONTROLECONOMY,N,sonnet
38484,I_2,E2CONTROLGOV,N,sonnet
38484,I_2,E2CONTROLOTHER,N,sonnet
38484,I_2,E3COLLECTIVEBLAME,N,sonnet
47844,I_2,E1VIOLENCE,N,sonnet
47844,I_2,E1RADICAL,N,sonnet
47844,I_2,E2ALLEGATION,E,sonnet
47844,I_2,E2DEHUMANIZATION,E,sonnet
47844,I_2,E2DEMONIZE,E,sonnet
47844,I_2,E2STEREOTYPE,N,sonnet
47844,I_2,E2COLLECTIVEPOWER,N,sonnet
47844,I_2,E2CONSPIRACY,N,sonnet
47844,I_2,E2CONTROLMEDIA,N,sonnet
47844,I_2,E2CONTROLECONOMY,N,sonnet
47844,I_2,E2CONTROLGOV,N,sonnet
47844,I_2,E2CONTROLOTHER,N,sonnet
47844,I_2,E3COLLECTIVEBLAME,E,sonnet
28642,I_2,E1VIOLENCE,N,sonnet
28642,I_2,E1RADICAL,N,sonnet
28642,I_2,E2ALLEGATION,N,sonnet
28642,I_2,E2DEHUMANIZATION,N,sonnet
28642,I_2,E2DEMONIZE,N,sonnet
28642,I_2,E2STEREOTYPE,N,sonnet
28642,I_2,E2COLLECTIVEPOWER,N,sonnet
28642,I_2,E2CONSPIRACY,N,sonnet
28642,I_2,E2CONTROLMEDIA,N,sonnet
28642,I_2,E2CONTROLECONOMY,N,sonnet
28642,I_2,E2CONTROLGOV,N,sonnet
28642,I_2,E2CONTROLOTHER,N,sonnet
28642,I_2,E3COLLECTIVEBLAME,N,sonnet
18609,I_2,E1VIOLENCE,N,sonnet
18609,I_2,E1RADICAL,N,sonnet
18609,I_2,E2ALLEGATION,N,sonnet
18609,I_2,E2DEHUMANIZATION,N,sonnet
18609,I_2,E2DEMONIZE,N,sonnet
18609,I_2,E2STEREOTYPE,N,sonnet
18609,I_2,E2COLLECTIVEPOWER,N,sonnet
18609,I_2,E2CONSPIRACY,N,sonnet
18609,I_2,E2CONTROLMEDIA,N,sonnet
18609,I_2,E2CONTROLECONOMY,N,sonnet
18609,I_2,E2CONTROLGOV,N,sonnet
18609,I_2,E2CONTROLOTHER,N,sonnet
18609,I_2,E3COLLECTIVEBLAME,N,sonnet
15699,I_2,E1VIOLENCE,N,sonnet
15699,I_2,E1RADICAL,N,sonnet
15699,I_2,E2ALLEGATION,N,sonnet
15699,I_2,E2DEHUMANIZATION,N,sonnet
15699,I_2,E2DEMONIZE,N,sonnet
15699,I_2,E2STEREOTYPE,N,sonnet
15699,I_2,E2COLLECTIVEPOWER,N,sonnet
15699,I_2,E2CONSPIRACY,N,sonnet
15699,I_2,E2CONTROLMEDIA,N,sonnet
15699,I_2,E2CONTROLECONOMY,N,sonnet
15699,I_2,E2CONTROLGOV,N,sonnet
15699,I_2,E2CONTROLOTHER,N,sonnet
15699,I_2,E3COLLECTIVEBLAME,N,sonnet
22303,I_2,E1VIOLENCE,N,sonnet
22303,I_2,E1RADICAL,N,sonnet
22303,I_2,E2ALLEGATION,N,sonnet
22303,I_2,E2DEHUMANIZATION,N,sonnet
22303,I_2,E2DEMONIZE,N,sonnet
22303,I_2,E2STEREOTYPE,N,sonnet
22303,I_2,E2COLLECTIVEPOWER,N,sonnet
22303,I_2,E2CONSPIRACY,N,sonnet
22303,I_2,E2CONTROLMEDIA,N,sonnet
22303,I_2,E2CONTROLECONOMY,N,sonnet
22303,I_2,E2CONTROLGOV,N,sonnet
22303,I_2,E2CONTROLOTHER,N,sonnet
22303,I_2,E3COLLECTIVEBLAME,N,sonnet
38990,I_2,E1VIOLENCE,N,sonnet
38990,I_2,E1RADICAL,N,sonnet
38990,I_2,E2ALLEGATION,N,sonnet
38990,I_2,E2DEHUMANIZATION,N,sonnet
38990,I_2,E2DEMONIZE,N,sonnet
38990,I_2,E2STEREOTYPE,N,sonnet
38990,I_2,E2COLLECTIVEPOWER,N,sonnet
38990,I_2,E2CONSPIRACY,N,sonnet
38990,I_2,E2CONTROLMEDIA,N,sonnet
38990,I_2,E2CONTROLECONOMY,N,sonnet
38990,I_2,E2CONTROLGOV,N,sonnet
38990,I_2,E2CONTROLOTHER,N,sonnet
38990,I_2,E3COLLECTIVEBLAME,N,sonnet
29667,I_2,E1VIOLENCE,N,sonnet
29667,I_2,E1RADICAL,N,sonnet
29667,I_2,E2ALLEGATION,N,sonnet
29667,I_2,E2DEHUMANIZATION,N,sonnet
29667,I_2,E2DEMONIZE,N,sonnet
29667,I_2,E2STEREOTYPE,N,sonnet
29667,I_2,E2COLLECTIVEPOWER,N,sonnet
29667,I_2,E2CONSPIRACY,N,sonnet
29667,I_2,E2CONTROLMEDIA,N,sonnet
29667,I_2,E2CONTROLECONOMY,N,sonnet
29667,I_2,E2CONTROLGOV,N,sonnet
29667,I_2,E2CONTROLOTHER,N,sonnet
29667,I_2,E3COLLECTIVEBLAME,N,sonnet
985,I_2,E1VIOLENCE,N,sonnet
985,I_2,E1RADICAL,N,sonnet
985,I_2,E2ALLEGATION,I,sonnet
985,I_2,E2DEHUMANIZATION,N,sonnet
985,I_2,E2DEMONIZE,N,sonnet
985,I_2,E2STEREOTYPE,I,sonnet
985,I_2,E2COLLECTIVEPOWER,N,sonnet
985,I_2,E2CONSPIRACY,N,sonnet
985,I_2,E2CONTROLMEDIA,N,sonnet
985,I_2,E2CONTROLECONOMY,N,sonnet
985,I_2,E2CONTROLGOV,N,sonnet
985,I_2,E2CONTROLOTHER,N,sonnet
985,I_2,E3COLLECTIVEBLAME,N,sonnet
24443,I_2,E1VIOLENCE,N,sonnet
24443,I_2,E1RADICAL,N,sonnet
24443,I_2,E2ALLEGATION,N,sonnet
24443,I_2,E2DEHUMANIZATION,N,sonnet
24443,I_2,E2DEMONIZE,N,sonnet
24443,I_2,E2STEREOTYPE,N,sonnet
24443,I_2,E2COLLECTIVEPOWER,N,sonnet
24443,I_2,E2CONSPIRACY,N,sonnet
24443,I_2,E2CONTROLMEDIA,N,sonnet
24443,I_2,E2CONTROLECONOMY,N,sonnet
24443,I_2,E2CONTROLGOV,N,sonnet
24443,I_2,E2CONTROLOTHER,N,sonnet
24443,I_2,E3COLLECTIVEBLAME,N,sonnet
8563,I_2,E1VIOLENCE,N,sonnet
8563,I_2,E1RADICAL,N,sonnet
8563,I_2,E2ALLEGATION,I,sonnet
8563,I_2,E2DEHUMANIZATION,N,sonnet
8563,I_2,E2DEMONIZE,N,sonnet
8563,I_2,E2STEREOTYPE,I,sonnet
8563,I_2,E2COLLECTIVEPOWER,N,sonnet
8563,I_2,E2CONSPIRACY,N,sonnet
8563,I_2,E2CONTROLMEDIA,N,sonnet
8563,I_2,E2CONTROLECONOMY,N,sonnet
8563,I_2,E2CONTROLGOV,N,sonnet
8563,I_2,E2CONTROLOTHER,N,sonnet
8563,I_2,E3COLLECTIVEBLAME,N,sonnet
33511,I_2,E1VIOLENCE,N,sonnet
33511,I_2,E1RADICAL,N,sonnet
33511,I_2,E2ALLEGATION,N,sonnet
33511,I_2,E2DEHUMANIZATION,N,sonnet
33511,I_2,E2DEMONIZE,N,sonnet
33511,I_2,E2STEREOTYPE,N,sonnet
33511,I_2,E2COLLECTIVEPOWER,N,sonnet
33511,I_2,E2CONSPIRACY,N,sonnet
33511,I_2,E2CONTROLMEDIA,N,sonnet
33511,I_2,E2CONTROLECONOMY,N,sonnet
33511,I_2,E2CONTROLGOV,N,sonnet
33511,I_2,E2CONTROLOTHER,N,sonnet
33511,I_2,E3COLLECTIVEBLAME,N,sonnet
9023,I_2,E1VIOLENCE,N,sonnet
9023,I_2,E1RADICAL,N,sonnet
9023,I_2,E2ALLEGATION,E,sonnet
9023,I_2,E2DEHUMANIZATION,E,sonnet
9023,I_2,E2DEMONIZE,E,sonnet
9023,I_2,E2STEREOTYPE,E,sonnet
9023,I_2,E2COLLECTIVEPOWER,N,sonnet
9023,I_2,E2CONSPIRACY,N,sonnet
9023,I_2,E2CONTROLMEDIA,N,sonnet
9023,I_2,E2CONTROLECONOMY,N,sonnet
9023,I_2,E2CONTROLGOV,N,sonnet
9023,I_2,E2CONTROLOTHER,N,sonnet
9023,I_2,E3COLLECTIVEBLAME,I,sonnet
46834,I_2,E1VIOLENCE,N,sonnet
46834,I_2,E1RADICAL,N,sonnet
46834,I_2,E2ALLEGATION,N,sonnet
46834,I_2,E2DEHUMANIZATION,N,sonnet
46834,I_2,E2DEMONIZE,N,sonnet
46834,I_2,E2STEREOTYPE,N,sonnet
46834,I_2,E2COLLECTIVEPOWER,N,sonnet
46834,I_2,E2CONSPIRACY,N,sonnet
46834,I_2,E2CONTROLMEDIA,N,sonnet
46834,I_2,E2CONTROLECONOMY,N,sonnet
46834,I_2,E2CONTROLGOV,N,sonnet
46834,I_2,E2CONTROLOTHER,N,sonnet
46834,I_2,E3COLLECTIVEBLAME,N,sonnet
16128,I_2,E1VIOLENCE,N,sonnet
16128,I_2,E1RADICAL,N,sonnet
16128,I_2,E2ALLEGATION,N,sonnet
16128,I_2,E2DEHUMANIZATION,I,sonnet
16128,I_2,E2DEMONIZE,N,sonnet
16128,I_2,E2STEREOTYPE,N,sonnet
16128,I_2,E2COLLECTIVEPOWER,N,sonnet
16128,I_2,E2CONSPIRACY,N,sonnet
16128,I_2,E2CONTROLMEDIA,N,sonnet
16128,I_2,E2CONTROLECONOMY,N,sonnet
16128,I_2,E2CONTROLGOV,N,sonnet
16128,I_2,E2CONTROLOTHER,N,sonnet
16128,I_2,E3COLLECTIVEBLAME,N,sonnet
35739,I_2,E1VIOLENCE,N,sonnet
35739,I_2,E1RADICAL,N,sonnet
35739,I_2,E2ALLEGATION,N,sonnet
35739,I_2,E2DEHUMANIZATION,N,sonnet
35739,I_2,E2DEMONIZE,N,sonnet
35739,I_2,E2STEREOTYPE,N,sonnet
35739,I_2,E2COLLECTIVEPOWER,N,sonnet
35739,I_2,E2CONSPIRACY,N,sonnet
35739,I_2,E2CONTROLMEDIA,N,sonnet
35739,I_2,E2CONTROLECONOMY,N,sonnet
35739,I_2,E2CONTROLGOV,N,sonnet
35739,I_2,E2CONTROLOTHER,N,sonnet
35739,I_2,E3COLLECTIVEBLAME,N,sonnet
45072,I_2,E1VIOLENCE,N,sonnet
45072,I_2,E1RADICAL,N,sonnet
45072,I_2,E2ALLEGATION,N,sonnet
45072,I_2,E2DEHUMANIZATION,N,sonnet
45072,I_2,E2DEMONIZE,N,sonnet
45072,I_2,E2STEREOTYPE,N,sonnet
45072,I_2,E2COLLECTIVEPOWER,N,sonnet
45072,I_2,E2CONSPIRACY,N,sonnet
45072,I_2,E2CONTROLMEDIA,N,sonnet
45072,I_2,E2CONTROLECONOMY,N,sonnet
45072,I_2,E2CONTROLGOV,N,sonnet
45072,I_2,E2CONTROLOTHER,N,sonnet
45072,I_2,E3COLLECTIVEBLAME,N,sonnet
13660,I_2,E1VIOLENCE,N,sonnet
13660,I_2,E1RADICAL,N,sonnet
13660,I_2,E2ALLEGATION,N,sonnet
13660,I_2,E2DEHUMANIZATION,N,sonnet
13660,I_2,E2DEMONIZE,N,sonnet
13660,I_2,E2STEREOTYPE,N,sonnet
13660,I_2,E2COLLECTIVEPOWER,N,sonnet
13660,I_2,E2CONSPIRACY,N,sonnet
13660,I_2,E2CONTROLMEDIA,N,sonnet
13660,I_2,E2CONTROLECONOMY,N,sonnet
13660,I_2,E2CONTROLGOV,N,sonnet
13660,I_2,E2CONTROLOTHER,N,sonnet
13660,I_2,E3COLLECTIVEBLAME,N,sonnet
13639,I_2,E1VIOLENCE,I,sonnet
13639,I_2,E1RADICAL,I,sonnet
13639,I_2,E2ALLEGATION,N,sonnet
13639,I_2,E2DEHUMANIZATION,E,sonnet
13639,I_2,E2DEMONIZE,N,sonnet
13639,I_2,E2STEREOTYPE,N,sonnet
13639,I_2,E2COLLECTIVEPOWER,N,sonnet
13639,I_2,E2CONSPIRACY,N,sonnet
13639,I_2,E2CONTROLMEDIA,N,sonnet
13639,I_2,E2CONTROLECONOMY,N,sonnet
13639,I_2,E2CONTROLGOV,N,sonnet
13639,I_2,E2CONTROLOTHER,N,sonnet
13639,I_2,E3COLLECTIVEBLAME,N,sonnet
12028,I_2,E1VIOLENCE,N,sonnet
12028,I_2,E1RADICAL,N,sonnet
12028,I_2,E2ALLEGATION,N,sonnet
12028,I_2,E2DEHUMANIZATION,N,sonnet
12028,I_2,E2DEMONIZE,N,sonnet
12028,I_2,E2STEREOTYPE,N,sonnet
12028,I_2,E2COLLECTIVEPOWER,N,sonnet
12028,I_2,E2CONSPIRACY,N,sonnet
12028,I_2,E2CONTROLMEDIA,N,sonnet
12028,I_2,E2CONTROLECONOMY,N,sonnet
12028,I_2,E2CONTROLGOV,N,sonnet
12028,I_2,E2CONTROLOTHER,N,sonnet
12028,I_2,E3COLLECTIVEBLAME,N,sonnet
11912,I_2,E1VIOLENCE,N,sonnet
11912,I_2,E1RADICAL,N,sonnet
11912,I_2,E2ALLEGATION,N,sonnet
11912,I_2,E2DEHUMANIZATION,N,sonnet
11912,I_2,E2DEMONIZE,N,sonnet
11912,I_2,E2STEREOTYPE,N,sonnet
11912,I_2,E2COLLECTIVEPOWER,N,sonnet
11912,I_2,E2CONSPIRACY,N,sonnet
11912,I_2,E2CONTROLMEDIA,N,sonnet
11912,I_2,E2CONTROLECONOMY,N,sonnet
11912,I_2,E2CONTROLGOV,N,sonnet
11912,I_2,E2CONTROLOTHER,N,sonnet
11912,I_2,E3COLLECTIVEBLAME,N,sonnet
9592,I_2,E1VIOLENCE,A,sonnet
9592,I_2,E1RADICAL,A,sonnet
9592,I_2,E2ALLEGATION,N,sonnet
9592,I_2,E2DEHUMANIZATION,N,sonnet
9592,I_2,E2DEMONIZE,N,sonnet
9592,I_2,E2STEREOTYPE,N,sonnet
9592,I_2,E2COLLECTIVEPOWER,N,sonnet
9592,I_2,E2CONSPIRACY,N,sonnet
9592,I_2,E2CONTROLMEDIA,N,sonnet
9592,I_2,E2CONTROLECONOMY,N,sonnet
9592,I_2,E2CONTROLGOV,N,sonnet
9592,I_2,E2CONTROLOTHER,N,sonnet
9592,I_2,E3COLLECTIVEBLAME,N,sonnet
43159,I_2,E1VIOLENCE,N,sonnet
43159,I_2,E1RADICAL,N,sonnet
43159,I_2,E2ALLEGATION,N,sonnet
43159,I_2,E2DEHUMANIZATION,N,sonnet
43159,I_2,E2DEMONIZE,N,sonnet
43159,I_2,E2STEREOTYPE,N,sonnet
43159,I_2,E2COLLECTIVEPOWER,N,sonnet
43159,I_2,E2CONSPIRACY,N,sonnet
43159,I_2,E2CONTROLMEDIA,N,sonnet
43159,I_2,E2CONTROLECONOMY,N,sonnet
43159,I_2,E2CONTROLGOV,N,sonnet
43159,I_2,E2CONTROLOTHER,N,sonnet
43159,I_2,E3COLLECTIVEBLAME,N,sonnet
47336,I_2,E1VIOLENCE,N,sonnet
47336,I_2,E1RADICAL,N,sonnet
47336,I_2,E2ALLEGATION,N,sonnet
47336,I_2,E2DEHUMANIZATION,N,sonnet
47336,I_2,E2DEMONIZE,N,sonnet
47336,I_2,E2STEREOTYPE,N,sonnet
47336,I_2,E2COLLECTIVEPOWER,N,sonnet
47336,I_2,E2CONSPIRACY,N,sonnet
47336,I_2,E2CONTROLMEDIA,N,sonnet
47336,I_2,E2CONTROLECONOMY,N,sonnet
47336,I_2,E2CONTROLGOV,N,sonnet
47336,I_2,E2CONTROLOTHER,N,sonnet
47336,I_2,E3COLLECTIVEBLAME,N,sonnet
39734,I_2,E1VIOLENCE,N,sonnet
39734,I_2,E1RADICAL,N,sonnet
39734,I_2,E2ALLEGATION,N,sonnet
39734,I_2,E2DEHUMANIZATION,N,sonnet
39734,I_2,E2DEMONIZE,N,sonnet
39734,I_2,E2STEREOTYPE,N,sonnet
39734,I_2,E2COLLECTIVEPOWER,N,sonnet
39734,I_2,E2CONSPIRACY,N,sonnet
39734,I_2,E2CONTROLMEDIA,N,sonnet
39734,I_2,E2CONTROLECONOMY,N,sonnet
39734,I_2,E2CONTROLGOV,N,sonnet
39734,I_2,E2CONTROLOTHER,N,sonnet
39734,I_2,E3COLLECTIVEBLAME,N,sonnet
7973,I_2,E1VIOLENCE,A,sonnet
7973,I_2,E1RADICAL,A,sonnet
7973,I_2,E2ALLEGATION,N,sonnet
7973,I_2,E2DEHUMANIZATION,N,sonnet
7973,I_2,E2DEMONIZE,N,sonnet
7973,I_2,E2STEREOTYPE,N,sonnet
7973,I_2,E2COLLECTIVEPOWER,N,sonnet
7973,I_2,E2CONSPIRACY,N,sonnet
7973,I_2,E2CONTROLMEDIA,N,sonnet
7973,I_2,E2CONTROLECONOMY,N,sonnet
7973,I_2,E2CONTROLGOV,N,sonnet
7973,I_2,E2CONTROLOTHER,N,sonnet
7973,I_2,E3COLLECTIVEBLAME,N,sonnet
4593,I_2,E1VIOLENCE,N,sonnet
4593,I_2,E1RADICAL,N,sonnet
4593,I_2,E2ALLEGATION,N,sonnet
4593,I_2,E2DEHUMANIZATION,N,sonnet
4593,I_2,E2DEMONIZE,N,sonnet
4593,I_2,E2STEREOTYPE,N,sonnet
4593,I_2,E2COLLECTIVEPOWER,N,sonnet
4593,I_2,E2CONSPIRACY,N,sonnet
4593,I_2,E2CONTROLMEDIA,N,sonnet
4593,I_2,E2CONTROLECONOMY,N,sonnet
4593,I_2,E2CONTROLGOV,N,sonnet
4593,I_2,E2CONTROLOTHER,N,sonnet
4593,I_2,E3COLLECTIVEBLAME,N,sonnet
41636,I_2,E1VIOLENCE,N,sonnet
41636,I_2,E1RADICAL,N,sonnet
41636,I_2,E2ALLEGATION,N,sonnet
41636,I_2,E2DEHUMANIZATION,N,sonnet
41636,I_2,E2DEMONIZE,N,sonnet
41636,I_2,E2STEREOTYPE,N,sonnet
41636,I_2,E2COLLECTIVEPOWER,N,sonnet
41636,I_2,E2CONSPIRACY,N,sonnet
41636,I_2,E2CONTROLMEDIA,N,sonnet
41636,I_2,E2CONTROLECONOMY,N,sonnet
41636,I_2,E2CONTROLGOV,N,sonnet
41636,I_2,E2CONTROLOTHER,N,sonnet
41636,I_2,E3COLLECTIVEBLAME,N,sonnet
12956,I_2,E1VIOLENCE,A,sonnet
12956,I_2,E1RADICAL,A,sonnet
12956,I_2,E2ALLEGATION,N,sonnet
12956,I_2,E2DEHUMANIZATION,A,sonnet
12956,I_2,E2DEMONIZE,A,sonnet
12956,I_2,E2STEREOTYPE,N,sonnet
12956,I_2,E2COLLECTIVEPOWER,N,sonnet
12956,I_2,E2CONSPIRACY,N,sonnet
12956,I_2,E2CONTROLMEDIA,N,sonnet
12956,I_2,E2CONTROLECONOMY,N,sonnet
12956,I_2,E2CONTROLGOV,N,sonnet
12956,I_2,E2CONTROLOTHER,N,sonnet
12956,I_2,E3COLLECTIVEBLAME,N,sonnet
13119,I_2,E1VIOLENCE,N,sonnet
13119,I_2,E1RADICAL,N,sonnet
13119,I_2,E2ALLEGATION,N,sonnet
13119,I_2,E2DEHUMANIZATION,N,sonnet
13119,I_2,E2DEMONIZE,N,sonnet
13119,I_2,E2STEREOTYPE,N,sonnet
13119,I_2,E2COLLECTIVEPOWER,N,sonnet
13119,I_2,E2CONSPIRACY,N,sonnet
13119,I_2,E2CONTROLMEDIA,N,sonnet
13119,I_2,E2CONTROLECONOMY,N,sonnet
13119,I_2,E2CONTROLGOV,N,sonnet
13119,I_2,E2CONTROLOTHER,N,sonnet
13119,I_2,E3COLLECTIVEBLAME,N,sonnet
30986,I_2,E1VIOLENCE,N,sonnet
30986,I_2,E1RADICAL,N,sonnet
30986,I_2,E2ALLEGATION,I,sonnet
30986,I_2,E2DEHUMANIZATION,N,sonnet
30986,I_2,E2DEMONIZE,N,sonnet
30986,I_2,E2STEREOTYPE,I,sonnet
30986,I_2,E2COLLECTIVEPOWER,N,sonnet
30986,I_2,E2CONSPIRACY,N,sonnet
30986,I_2,E2CONTROLMEDIA,N,sonnet
30986,I_2,E2CONTROLECONOMY,N,sonnet
30986,I_2,E2CONTROLGOV,N,sonnet
30986,I_2,E2CONTROLOTHER,N,sonnet
30986,I_2,E3COLLECTIVEBLAME,N,sonnet
43839,I_2,E1VIOLENCE,N,sonnet
43839,I_2,E1RADICAL,N,sonnet
43839,I_2,E2ALLEGATION,N,sonnet
43839,I_2,E2DEHUMANIZATION,I,sonnet
43839,I_2,E2DEMONIZE,N,sonnet
43839,I_2,E2STEREOTYPE,N,sonnet
43839,I_2,E2COLLECTIVEPOWER,N,sonnet
43839,I_2,E2CONSPIRACY,N,sonnet
43839,I_2,E2CONTROLMEDIA,N,sonnet
43839,I_2,E2CONTROLECONOMY,N,sonnet
43839,I_2,E2CONTROLGOV,N,sonnet
43839,I_2,E2CONTROLOTHER,N,sonnet
43839,I_2,E3COLLECTIVEBLAME,N,sonnet
2052,I_2,E1VIOLENCE,N,sonnet
2052,I_2,E1RADICAL,N,sonnet
2052,I_2,E2ALLEGATION,N,sonnet
2052,I_2,E2DEHUMANIZATION,N,sonnet
2052,I_2,E2DEMONIZE,N,sonnet
2052,I_2,E2STEREOTYPE,N,sonnet
2052,I_2,E2COLLECTIVEPOWER,N,sonnet
2052,I_2,E2CONSPIRACY,N,sonnet
2052,I_2,E2CONTROLMEDIA,N,sonnet
2052,I_2,E2CONTROLECONOMY,N,sonnet
2052,I_2,E2CONTROLGOV,N,sonnet
2052,I_2,E2CONTROLOTHER,N,sonnet
2052,I_2,E3COLLECTIVEBLAME,N,sonnet
47435,I_2,E1VIOLENCE,N,sonnet
47435,I_2,E1RADICAL,N,sonnet
47435,I_2,E2ALLEGATION,N,sonnet
47435,I_2,E2DEHUMANIZATION,N,sonnet
47435,I_2,E2DEMONIZE,N,sonnet
47435,I_2,E2STEREOTYPE,N,sonnet
47435,I_2,E2COLLECTIVEPOWER,N,sonnet
47435,I_2,E2CONSPIRACY,N,sonnet
47435,I_2,E2CONTROLMEDIA,N,sonnet
47435,I_2,E2CONTROLECONOMY,N,sonnet
47435,I_2,E2CONTROLGOV,N,sonnet
47435,I_2,E2CONTROLOTHER,N,sonnet
47435,I_2,E3COLLECTIVEBLAME,N,sonnet
20452,I_2,E1VIOLENCE,N,sonnet
20452,I_2,E1RADICAL,N,sonnet
20452,I_2,E2ALLEGATION,N,sonnet
20452,I_2,E2DEHUMANIZATION,N,sonnet
20452,I_2,E2DEMONIZE,N,sonnet
20452,I_2,E2STEREOTYPE,N,sonnet
20452,I_2,E2COLLECTIVEPOWER,N,sonnet
20452,I_2,E2CONSPIRACY,N,sonnet
20452,I_2,E2CONTROLMEDIA,N,sonnet
20452,I_2,E2CONTROLECONOMY,N,sonnet
20452,I_2,E2CONTROLGOV,N,sonnet
20452,I_2,E2CONTROLOTHER,N,sonnet
20452,I_2,E3COLLECTIVEBLAME,N,sonnet
9431,I_2,E1VIOLENCE,N,sonnet
9431,I_2,E1RADICAL,N,sonnet
9431,I_2,E2ALLEGATION,N,sonnet
9431,I_2,E2DEHUMANIZATION,N,sonnet
9431,I_2,E2DEMONIZE,N,sonnet
9431,I_2,E2STEREOTYPE,N,sonnet
9431,I_2,E2COLLECTIVEPOWER,N,sonnet
9431,I_2,E2CONSPIRACY,N,sonnet
9431,I_2,E2CONTROLMEDIA,N,sonnet
9431,I_2,E2CONTROLECONOMY,N,sonnet
9431,I_2,E2CONTROLGOV,N,sonnet
